Category,Name,Phone_1,Phone_2,Phone_3,Email,Location,Area,Governorate,Country,About,Website,Rating,Views,Fax,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
business-b2b,ARJ Engineering LLC Al Quoz 3 Dubai,+971 43047400,,,,Dubai,Al Quoz 3,Dubai,UAE,ARJ Engineering LLC Al Quoz 3 Dubai,,,672,,https://uae.arablocal.com/business/view/arj-engineering-llc-al-quoz-3-dubai,,,,,
construction,Al Afaq International Development and Investment,+971 65750406,,,,Sharjah,Al Majaaz 1,Sharjah,UAE,Al Afaq International Development and Investment,,,1041,,https://uae.arablocal.com/business/view/al-afaq-international-development-and-investment,,,,,
dealers%2C-distributors-%26-manufacturers,SAHARA UNIFORMS | Uniform Manufacturers In Ajman,+971 504078552,,,saharauniforms@odic.in,"New Industrial Area, Ajman, UAE",Ajman Industrial Area,Ajman,UAE,"Sahara Uniform is a leading uniform manufacturer in Ajman and a trusted name among UAE uniform manufacturers. As a top uniform store in Ajman, we offer quality ready-made uniforms in Ajman and specialize in customized uniform manufacturing for diverse industries. Our reputation as a customized uniform manufacturing company in UAE reflects our dedication to high standards, making us a preferred choice for quality ready-made uniform manufacturers in Ajman.Our expertise extends to being corporat...",http://saharauniforms.ae,,573,,https://uae.arablocal.com/business/view/sahara-uniforms--uniform-manufacturers-in-ajman,https://www.facebook.com/saharauniforms/,https://www.instagram.com/saharauniforms.ae/,,,https://www.youtube.com/@saharaembroidery3407
dealers%2C-distributors-%26-manufacturers,Polish Boutique,+971 6542156,,,,P.O. Box: 5670,Sharjah Others,Sharjah,UAE,"POLISH BOUTIQUE is located in Sharjah, UAE. Company is working in Professional Services, Tailors, Clothing and Accessories, Boutiques business activities.",,,573,,https://uae.arablocal.com/business/view/polish-boutique,,,,,
industrial,A R Samy Technical Services LLC,+971 42343417,,,,"First Floor, Abdullah Building, Office # 108, Al Murar,",Deira,Dubai,UAE,A R Samy Technical Services LLC,,,1123,,https://uae.arablocal.com/business/view/a-r-samy-technical-services-llc,,,,,
industrial,Grey Wolf Oilfield Services Limited DMCC,+971 43762600,,,,"Reef Tower, Unit # 1201,",Jumeirah Lakes towers,Dubai,UAE,Grey Wolf Oilfield Services Limited DMCC,,,1122,,https://uae.arablocal.com/business/view/grey-wolf-oilfield-services-limited-dmcc,,,,,
business-b2b,Haroon Crane Fixing L L C,+971 25511348,,,,Al H Area,Musaffah,Abu Dhabi,UAE,"Haroon Crane Fixing/ L L C is located in Abu Dhabi, UAE. Company is working in Overseas Business, Import and Export Agents business activities. If you have any questions, please contact us",,,671,,https://uae.arablocal.com/business/view/haroon-crane-fixing-l-l-c,,,,,
dealers%2C-distributors-%26-manufacturers,Feather Touch Decoration Llc,+971 2684848,,,,Box No. 13314,Dubai Others,Dubai,UAE,"FEATHER TOUCH DECORATION LLC is located in Dubai, UAE. Company is working in Carpentry & Flooring, Contractors business activities.",,,571,,https://uae.arablocal.com/business/view/feather-touch-decoration--llc,,,,,
industrial,Baniyas Concrete Products LLC,+971 25513300,,,,Abu Dhabi,Mussafah MW 5,Abu Dhabi,UAE,Baniyas Concrete Products LLC,,,1121,,https://uae.arablocal.com/business/view/baniyas-concrete-products-llc,,,,,
construction,Bab Al Shams Marbles Trading LLC,+971 65353008,,,,"Office # 17, Yard, Industrial Area 17 ,",Industrial Area,Sharjah,UAE,Bab Al Shams Marbles Trading LLC,,,1039,,https://uae.arablocal.com/business/view/bab-al-shams-marbles-trading-llc,,,,,
business-b2b,Blessings General Trading LLC,+971 2277340,,,,Box No. 171830,Dubai Others,Dubai,UAE,"BLESSINGS GENERAL TRADING LLC is located in Dubai, UAE. Company is working in Trading business activities.",,,670,,https://uae.arablocal.com/business/view/blessings-general-trading-llc,,,,,
construction,Bucomac Industries Ltd - Block Factory Dubai,+971 48851050,,,,"Dubai Investments Park 1,",Dubai Investment Park - 1,Dubai,UAE,Bucomac Industries Ltd - Block Factory Dubai,,,1038,,https://uae.arablocal.com/business/view/bucomac-industries-ltd-block-factory-dubai,,,,,
dealers%2C-distributors-%26-manufacturers,Jaswant Singh Technical Works Llc,+971 3332596,,,,Box No. 16042,Dubai Others,Dubai,UAE,"JASWANT SINGH TECHNICAL WORKS LLC is located in Dubai, UAE. Company is working in Professional Services, Carpentry & Flooring, Contractors, Plumbing & Sanitary business activities.",,,568,,https://uae.arablocal.com/business/view/jaswant-singh-technical-works-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Talal Supermarket Al sabkha Dubai,+971 42260503,,,,Dubai,Al Sabkha,Dubai,UAE,Talal Supermarket Al sabkha Dubai,,,570,,https://uae.arablocal.com/business/view/talal-supermarket-al-sabkha-dubai,,,,,
industrial,Al Awazi Store,+971 72333752,,,,Ras Al Khaimah,The Old Market,Ras Al Khaimah,UAE,Al Awazi Store,,,1121,,https://uae.arablocal.com/business/view/al-awazi-store,,,,,
construction,Mark Habre and Associates Architectural and Engineering Consultants,+971 26744524,+971 502568134,,,"Raeed Abdullah Omran Building, Office # 3, Mina Street,",Tourist Club Area,Abu Dhabi,UAE,Mark Habre and Associates Architectural and Engineering Consultants,,,1036,,https://uae.arablocal.com/business/view/mark-habre-and-associates-architectural-and-engineering-consultants,,,,,
business-b2b,Al Shirawi Facilities Management LLC,+971 43337644,,,,"Ras Al Khor,",Ras Al Khor,Dubai,UAE,Al Shirawi Facilities Management LLC,,,670,,https://uae.arablocal.com/business/view/al-shirawi-facilities-management-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Al Danube General Trading,+971 65743332,,,,Sharjah,Al Majaaz 1,Sharjah,UAE,Al Danube General Trading,,,568,,https://uae.arablocal.com/business/view/al-danube-general-trading,,,,,
industrial,Euroblast Middle East LLC,+971 506413802,,,info@euroblastme.com,"P.O Box 31230, Dubai, United Arab Emirates",Al Garhoud,Dubai,UAE,"Euroblast Middle East LLC is one of the largest and best Graco Supplier and Authorized Dealers in Dubai, UAE. We have a professional dedicated team having over 20 years of experience. We deliver the complete range of blast-cleaning abrasives such as Coal Slag, Copper Slag, garnet blasting, Wheel blast machine, Steel Grit, Autoblast machine, high-pressure water jetting equipment, Road Marking Paint, electric pressure washers, Plastic Media, and many more.",http://www.euroblastme.com/,,1118,,https://uae.arablocal.com/business/view/euroblast-middle-east-llc,https://www.facebook.com/Euroblast-Middle-East-LLC-257541324445509/,,,,
construction,Al Ahmadiah Contracting and Trading Dubai,+971 43981999,+971 505528226,,,"Ground Floor, Jafiliya Street, Al Jafiliya,",Bur Dubai,Dubai,UAE,Al Ahmadiah Contracting and Trading Dubai,,,1036,,https://uae.arablocal.com/business/view/al-ahmadiah-contracting-and-trading-dubai,,,,,
business-b2b,Aamal Companies Representation,+971 26544075,,,,"Hamdan Street, Al Markaziyah,",Abu Dhabi City,Abu Dhabi,UAE,Aamal Companies Representation,,,669,,https://uae.arablocal.com/business/view/aamal-companies-representation,,,,,
dealers%2C-distributors-%26-manufacturers,Modesty Trading Llc,+971 42356262,,,,Box No. 3778,Dubai Others,Dubai,UAE,"MODESTY TRADING LLC is located in Dubai, UAE. Company is working in Beauty Products, Cosmetics, Clothing and Accessories, Shoes business activities.",,,567,,https://uae.arablocal.com/business/view/modesty-trading-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Albo International Electromechanical And Marine Services,+971 3960993,,,,P.O Box 66311,Dubai Others,Dubai,UAE,"ALBO INTERNATIONAL ELECTROMECHANICAL & MARINE SERV is located in Dubai, UAE. Company is working in Carpentry & Flooring business activities.",,,567,,https://uae.arablocal.com/business/view/albo-international-electromechanical--and-marine-services,,,,,
industrial,Agricultural Materials Co Dubai,+971 42679209,,,,Dubai,Dubai Investment Park,Dubai,UAE,Agricultural Materials Co Dubai,,,1118,,https://uae.arablocal.com/business/view/agricultural-materials-co-dubai,,,,,
industrial,RAK Petropack LLC,+971 72226008,,,,Ras Al Khaimah,Al Uraibi,Ras Al Khaimah,UAE,RAK Petropack LLC,,,1117,,https://uae.arablocal.com/business/view/rak-petropack-llc,,,,,
business-b2b,Mohammed Elias Tailors,+971 43526347,,,,Area :,Bur Dubai,Dubai,UAE,"Mohammed Elias Tailors is located in Dubai, UAE. Company is working in Professional Services, Tailors business activities.",,,668,,https://uae.arablocal.com/business/view/mohammed-elias-tailors,,,,,
dealers%2C-distributors-%26-manufacturers,Al Ikram Public Kitchen,+971 65221139,,,,Po Box 40885,Sharjah Others,Sharjah,UAE,"AL IKRAM PUBLIC KITCHEN is located in Sharjah, UAE. Company is working in Wooden Products business activities.",,,566,,https://uae.arablocal.com/business/view/al-ikram-public-kitchen,,,,,
construction,Abu Kweik General Contracting Company W L L,+971 26446837,,,,Area :,Abu Dhabi City,Abu Dhabi,UAE,"Abu Kweik General Contracting Company W L L is located in Abu Dhabi, UAE. Company is working in Building Maintenance business activities.",,,1032,,https://uae.arablocal.com/business/view/abu-kweik-general-contracting-company-w-l-l,,,,,
industrial,Al Jarah Industries Equipments and Machineries Trading,+971 67429930,,,,Sharjah,Al Bustan,Ajman,UAE,Al Jarah Industries Equipments and Machineries Trading,,,1114,,https://uae.arablocal.com/business/view/al-jarah-industries-equipments-and-machineries-trading,,,,,
construction,Bin Fadel Group,+971 37212300,,,,Abu Dhabi,Al Ain,Abu Dhabi,UAE,Bin Fadel Group,,,1028,,https://uae.arablocal.com/business/view/bin-fadel-group,,,,,
business-b2b,Kia Motors,,,,,Sharja,Sharjah Others,Sharjah,UAE,we are seling new kia car .,http://WWW.KIA-UAE.COM,,667,,https://uae.arablocal.com/business/view/kia-motors,,,,,
dealers%2C-distributors-%26-manufacturers,Zaharat Al Khaleej Furniture,+971 26727471,,,,Abu Dhabi,Al Danah,Abu Dhabi,UAE,Zaharat Al Khaleej Furniture,,,566,,https://uae.arablocal.com/business/view/zaharat-al-khaleej-furniture,,,,,
industrial,Al Khaleej Tyre Retreading Factory LLC,+971 65344044,,,,Sharjah,Industrial Area 11,Sharjah,UAE,Al Khaleej Tyre Retreading Factory LLC,,,1113,,https://uae.arablocal.com/business/view/al-khaleej-tyre-retreading-factory-llc,,,,,
industrial,Blue Line Steel Construction and Tube Mill Factory,+971 37847511,,,,"Sanaiya,",Sanaiya,Abu Dhabi,UAE,Blue Line Steel Construction and Tube Mill Factory,,,1112,,https://uae.arablocal.com/business/view/blue-line-steel-construction-and-tube-mill-factory,,,,,
business-b2b,Al Ahli Store,+971 65691959,,,,Mina Road,Al Mina,Abu Dhabi,UAE,"Al Ahli Store is located in Sharjah, UAE. Company is working in Small Business, General Traders business activities.",,,667,,https://uae.arablocal.com/business/view/al-ahli-store,,,,,
business-b2b,Agl Trading Company LLC,+971 2714267,,,,Box No. 531,Dubai Others,Dubai,UAE,"A.G.L TRADING COMPANY LLC is located in Dubai, UAE. Company is working in Trading business activities. If you have any questions, please contact us",,,667,,https://uae.arablocal.com/business/view/agl-trading-company-llc,,,,,
construction,Al Manader Roads and Building Contracting LLC,+971 42674620,,,,"4th Floor, Ghusais Plaza, Office #404, Damascus Street,",Al Qusais,Dubai,UAE,Al Manader Roads and Building Contracting LLC,,,1026,,https://uae.arablocal.com/business/view/al-manader-roads-and-building-contracting-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Shams Al Bawadi Insulation Systems,+971 42262471,,,,Dubai,Al Sabkha,Dubai,UAE,Shams Al Bawadi Insulation Systems,,,566,,https://uae.arablocal.com/business/view/shams-al-bawadi-insulation-systems,,,,,
industrial,R L G Retail Llc,+971 43304300,,,,"6th Floor, Emirates Towers, Near DIFC. Trade Centre R/A, , Al",Sheikh Zayed Road,Dubai,UAE,"Founded in 1847 in Paris, Cartier stands as one of the world’s most esteemed and respectful Maisons in the luxury goods industry. Today, the Maison is renowned worldwide for its high jewelry creations and watches, perfumes and prestige accessories - symbols of craftsmanship and elegance, quality and excellence. Founded in 1847 in Paris, Cartier stands as one of the world’s most esteemed and respectful Maisons in the luxury goods industry. Today, the Maison is renowned worldwide for its high j...",http://www.cartier.com,,1110,,https://uae.arablocal.com/business/view/r-l-g-retail-llc,,,,,
business-b2b,Al Nibras Management Consultancy,+971 43212932,,,,"Al Asmawi Building, Office# 307,",Dubai Investment Park - 1,Dubai,UAE,Al Nibras Management Consultancy,,,667,,https://uae.arablocal.com/business/view/al-nibras-management-consultancy,,,,,
construction,Ecobility Energy Solutions Llc,+971 3289773,,,,Box No. 74496,Dubai Others,Dubai,UAE,"Ecobility is a UAE-based CleanTech company established in 2007 to champion sustainable development, ecological footprint reduction and increased environmental responsibility in the MENA region. We aim to become and enabler in tacking the challenges affecting the region through thought leadership and innovation. AE, GCC, MENA, renewable energy, alternative energy, carbon credits, carbon reduction technologies, reduce carbon, carbon markets, CDM, CDM projects, solar power, solar energy, solar i...",http://www.ecobility.ae,,1025,,https://uae.arablocal.com/business/view/ecobility-energy-solutions--llc,,,,,
dealers%2C-distributors-%26-manufacturers,Blue Stream Environmental Technology LLC,+971 43393199,,,,"Warehouse # 6, Sheikh Zayed Road, 3rd Interchange,",Al Quoz Industrial Area 1,Dubai,UAE,Blue Stream Environmental Technology LLC,,,807,,https://uae.arablocal.com/business/view/blue-stream-environmental-technology-llc,,,,,
industrial,Al Aseel Kitchen Equipment Tr LLC,+971 65338687,,,,"Ground Floor, Rafeeq Building, Office # 7, Industrial Area 13,",Industrial Area,Sharjah,UAE,Al Aseel Kitchen Equipment Tr LLC,,,1110,,https://uae.arablocal.com/business/view/al-aseel-kitchen-equipment-tr-llc,,,,,
business-b2b,Al Bunian Project Management Services,+971 42699115,,,,Dubai,Deira,Dubai,UAE,Al Bunian Project Management Services,,,665,,https://uae.arablocal.com/business/view/al-bunian-project-management-services,,,,,
construction,DicoTech LLC Dubai,+971 43471581,,,,Dubai,Al Quoz Industrial Area 3,Dubai,UAE,DicoTech LLC Dubai,,,1024,,https://uae.arablocal.com/business/view/dicotech-llc-dubai,,,,,
dealers%2C-distributors-%26-manufacturers,Dolson Interiors Trading LLC,+971 582101341,,,dolsonmarketings@gmail.com,"Post office road, Near amiruddin clinic",Har Al Anz east,Dubai,UAE,"We are here to convert your homes into sweet home and your office or workspace into best business Centre. We are providing Curtains, blinds, wallpapers, carpets and interior furnishings, from more than 17 years. We have succeeded in creating happy customers between the geographical boundaries of UAE. We will always provide quality and assured services for all our customers, by providing their choices under one roof. We target ourselves to accomplish and uphold the best standards and best prac...",http://www.dolsoninteriortrading.com/,,565,,https://uae.arablocal.com/business/view/dolson-interiors-trading-llc,https://www.facebook.com/Dolson-interiors-trading-llc-110442907791816/,https://www.instagram.com/invites/contact/?i=1arlm3sla40b4&utm_content=livdlg2,https://www.linkedin.com/company/dolosn-interiors-trading-llc,https://twitter.com/dolsondubai,https://www.youtube.com/channel/UCpFyj26hi4HTQLXNLN95VvA/about
business-b2b,Al Waqt Trading,+971 505284466,+971 505280000,,,Villa no. 4 Al Shahama St. Al Rifaa,Al Rifaa,Sharjah,UAE,"Al Waqt Trading is located in Sharjah, UAE. Company is working in Trading business activities. If you have any questions, please contact us",,,665,,https://uae.arablocal.com/business/view/al-waqt-trading,,,,,
industrial,Al Sifah Metal Scrap Tr LLC,+971 42580121,+971 554292589,,,"Floor #3, Al Nahda Building, Office #309, Al Nahda 2,",Al Qusais,Dubai,UAE,Al Sifah Metal Scrap Tr LLC,http://www.alsifah.com/,,1104,,https://uae.arablocal.com/business/view/al-sifah-metal-scrap-tr-llc,,,,,
industrial,Tiger Steel Industries LLC,+971 65330775,,,,"Ground, Tiger Steel Building, Al Khan Industrial 2,",Industrial Area 2,Sharjah,UAE,Tiger Steel Industries LLC,,,1101,,https://uae.arablocal.com/business/view/tiger-steel-industries-llc,,,,,
business-b2b,Marhaba Management Consulting LLC,+971 67666503,,,,"Du building, office number 503, Al Salamah A,",Al Salamah,Umm Al Quwain,UAE,Marhaba Management Consulting LLC,,,663,,https://uae.arablocal.com/business/view/marhaba-management-consulting-llc,,,,,
construction,Jebel Ali Cement Factory,+971 48802696,,,,Dubai,Jebel Ali Industrial Area,Dubai,UAE,Jebel Ali Cement Factory,,,1022,,https://uae.arablocal.com/business/view/jebel-ali-cement-factory,,,,,
construction,Milano Marble and Ceramic Co,+971 37220940,,,,Abu Dhabi,Industrial Area,Sharjah,UAE,Milano Marble and Ceramic Co,,,1022,,https://uae.arablocal.com/business/view/milano-marble-and-ceramic-co,,,,,
business-b2b,Ocean Village Trading Llc,+971 43514919,,,,Box No. 127206,Dubai Others,Dubai,UAE,"OCEAN VILLAGE TRADING LLC is located in Dubai, UAE. Company is working in Advertising, Newspaper Publishers, Online Content, News, Clothing and Accessories business activities.",,,661,,https://uae.arablocal.com/business/view/ocean-village-trading-llc,,,,,
business-b2b,Colour Moon General Trading Llc,+971 2296617,,,,Box No. 22938,Dubai Others,Dubai,UAE,"COLOUR MOON GENERAL TRADING LLC is located in Dubai, UAE. Company is working in Trading business activities.",,,658,,https://uae.arablocal.com/business/view/colour-moon-general-trading--llc,,,,,
dealers%2C-distributors-%26-manufacturers,Floortech Interiors FZC Dubai,+971 43881815,,,,"2nd Floor, Emgate Building, Office # 205, Shk. Zayed Road,",Al Wasl,Dubai,UAE,Floortech Interiors FZC Dubai,,,563,,https://uae.arablocal.com/business/view/floortech-interiors-fzc-dubai,,,,,
construction,Chirag Contracting LLC,+971 43477218,,,,Dubai,Al Quoz Industrial Area 4,Dubai,UAE,Chirag Contracting LLC,,,1018,,https://uae.arablocal.com/business/view/chirag-contracting-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Hashim Mohd Khalaf Trading Establishment Branch,,,,,Po Box 12322,Jebel Ali Freezone,Dubai,UAE,"HASHIM MOHD. KHALAF TRADING ESTABLISHMENT is located in Dubai, UAE. Company is working in General Office Services, General Business, Beauty Products, Beauty Suppliers, Cosmetics, Industrial Equipment, Clothing and Accessories business activities.",,,564,,https://uae.arablocal.com/business/view/hashim-mohd-khalaf-trading-establishment-branch,,,,,
business-b2b,Al Basha Trading Markets,+971 6328499,,,,24092,Al Ain,Abu Dhabi,UAE,"AL BASHA TRADING MARKETS is located in Al Ain, UAE. Company is working in Small Business, General Traders, Clothing and Accessories, Kids business activities.",,,660,,https://uae.arablocal.com/business/view/al-basha-trading-markets,,,,,
dealers%2C-distributors-%26-manufacturers,Dom Interiors Llc,+971 3411885,,,,Box No. 37532,Dubai Others,Dubai,UAE,"DOM INTERIORS LLC is located in Dubai, UAE. Company is working in Carpentry & Flooring, Contractors, Decoration Materials & Partitions business activities.",,,562,,https://uae.arablocal.com/business/view/dom-interiors--llc,,,,,
construction,AB Building Contracting Co LLC,+971 43312371,,,,"2nd Floor, Union Co-operative Society, Al Dhiyafah Street, Al Satwa,",Al Zaabeel,Dubai,UAE,AB Building Contracting Co LLC,,,1017,,https://uae.arablocal.com/business/view/ab-building-contracting-co-llc-1,,,,,
business-b2b,Albakrawe General Trading LLC,+971 3204460,,,,Box No. 294108,Dubai Others,Dubai,UAE,"ALBAKRAWE GENERAL TRADING LLC is located in Dubai, UAE. Company is working in Trading business activities.",,,658,,https://uae.arablocal.com/business/view/albakrawe-general-trading--llc,,,,,
dealers%2C-distributors-%26-manufacturers,Nasser Modern Sotres Branch,+971 37321674,,,,Area :,Al Ain,Abu Dhabi,UAE,"Nasser Modern Sotres - Branch is located in Al Ain, UAE. Company is working in Clothing and Accessories business activities.",,,561,,https://uae.arablocal.com/business/view/nasser-modern-sotres---branch,,,,,
dealers%2C-distributors-%26-manufacturers,Adwaa Al Khaleej Contracting And General Maintenance,+971 6183019,,,,P.O Box 19688,Dubai Others,Dubai,UAE,"ADWAA AL KHALEEJ CONTRACTING & GENERAL MAINTENANCE is located in Dubai, UAE. Company is working in Clothing and Accessories business activities.",,,562,,https://uae.arablocal.com/business/view/adwaa-al-khaleej-contracting-and-general-maintenance,,,,,
business-b2b,Al Afnan TradingLLC,+971 42662891,,,,Box No. 74454,Dubai Others,Dubai,UAE,"AL AFNAN TRADINGLLC is located in Dubai, UAE. Company is working in Advertising, Newspaper Publishers, Online Content, News, Electrical Goods business activities.",,,658,,https://uae.arablocal.com/business/view/al-afnan-tradingllc,,,,,
industrial,Dar Al Wafa Building Materials LLC,+971 43808557,+971 504577415,,,"Al Ghurair Complex, Warehouse #37,",Al Quoz,Dubai,UAE,Dar Al Wafa Building Materials LLC,,,1101,,https://uae.arablocal.com/business/view/dar-al-wafa-building-materials-llc,,,,,
business-b2b,Bin Butti Group of Est.,+971 26789000,,,,"Lulu Center Building, Salam Street,",Al Danah,Abu Dhabi,UAE,Bin Butti Group of Est.,,,658,,https://uae.arablocal.com/business/view/bin-butti-group-of-est,,,,,
business-b2b,Emirates Fire Extinguisher Equipment Factory Abu Dhabi Branch,+971 26445411,,,,34479,Abu Dhabi City,Abu Dhabi,UAE,"Emirates Fire Extinguisher Equipment Factory - Abu Dhabi Branch is located in Abu Dhabi, UAE. Company is working in Others business activities. If you have any questions, please contact us",,,657,,https://uae.arablocal.com/business/view/emirates-fire-extinguisher-equipment-factory--abu-dhabi-branch,,,,,
dealers%2C-distributors-%26-manufacturers,Walid Mohd Bakheet Grocery,+971 43966692,,,,Dubai,Al Karama,Dubai,UAE,Walid Mohd Bakheet Grocery,,,561,,https://uae.arablocal.com/business/view/walid-mohd-bakheet-grocery,,,,,
industrial,Al Bosna Trading Co LLC,+971 42267227,,,,Dubai,Al Sabkha,Dubai,UAE,Al Bosna Trading Co LLC,,,1101,,https://uae.arablocal.com/business/view/al-bosna-trading-co-llc,,,,,
dealers%2C-distributors-%26-manufacturers,Aviva Carpets,+971 48835402,,,,"Jebel Ali,",Jebel Ali,Dubai,UAE,Aviva Carpets,,,559,,https://uae.arablocal.com/business/view/aviva-carpets,,,,,
industrial,Crawford Door Middle East Sharjah,+971 65325668,,,,Sharjah,Industrial Area 4,Sharjah,UAE,Crawford Door Middle East Sharjah,,,1098,,https://uae.arablocal.com/business/view/crawford-door-middle-east-sharjah,,,,,
dealers%2C-distributors-%26-manufacturers,Al Idhhar Trading Est,+971 65645250,,,,Sharjah,Al Mujarrah,Sharjah,UAE,Al Idhhar Trading Est,,,559,,https://uae.arablocal.com/business/view/al-idhhar-trading-est,,,,,
dealers%2C-distributors-%26-manufacturers,Abdul Rahim Store for Bags and Shoes,+971 92220533,,,,Fujairah,Fujairah,Fujairah,UAE,Abdul Rahim Store for Bags and Shoes,,,558,,https://uae.arablocal.com/business/view/abdul-rahim-store-for-bags-and-shoes,,,,,
dealers%2C-distributors-%26-manufacturers,Oasis Crown Technical Contracting Llc,+971 3930405,,,,Box No. 44994,Dubai Others,Dubai,UAE,"OASIS CROWN TECHNICAL CONTRACTING LLC is located in Dubai, UAE. Company is working in Professional Services, Air Conditioning, Building Materials, Carpentry & Flooring, Contractors, Electrical Fitting, Electromechanical Equipment Installation, Plumbing & Sanitary, Cleaning business activities.",,,556,,https://uae.arablocal.com/business/view/oasis-crown-technical-contracting-llc,,,,,
industrial,Garnata Aluminium and Glass Co,+971 65584812,,,,Sharjah,Al Ghubaiba,Dubai,UAE,Garnata Aluminium and Glass Co,,,1097,,https://uae.arablocal.com/business/view/garnata-aluminium-and-glass-co,,,,,
industrial,Al Tajir Glass Industries,+971 48801222,,,,"Jebel Ali,",Jebel Ali,Dubai,UAE,Al Tajir Glass Industries,,,1097,,https://uae.arablocal.com/business/view/al-tajir-glass-industries,,,,,
construction,Commodore Contracting Co LLC Mussafah MW 4 Abu Dhabi,+971 37618724,,,,Abu Dhabi,Mussafah MW 4,Abu Dhabi,UAE,Commodore Contracting Co LLC Mussafah MW 4 Abu Dhabi,,,1015,,https://uae.arablocal.com/business/view/commodore-contracting-co-llc-mussafah-mw-4-abu-dhabi,,,,,
construction,Dahbashi Trading Establishment Al Ain Abu Dhabi,+971 37214426,,,,Abu Dhabi,Al Ain,Abu Dhabi,UAE,Dahbashi Trading Establishment Al Ain Abu Dhabi,,,1014,,https://uae.arablocal.com/business/view/dahbashi-trading-establishment-al-ain-abu-dhabi,,,,,
dealers%2C-distributors-%26-manufacturers,Rajgeet International Traders,+971 43534800,,,,"102, Rulers building, Opposite Bank of Baroda, , P.O. Box: 12782",Bur Dubai,Dubai,UAE,"RAJGEET INTERNATIONAL TRADERS is located in Dubai, UAE. Company is working in General Office Services, General Business, Clothing and Accessories business activities. If you have any questions, please contact us",,,556,,https://uae.arablocal.com/business/view/rajgeet-international-traders,,,,,
industrial,Al Bahar Glass Coating LLC,+971 65351468,+971 503642369,,,"Industrial Area# 17,",Industrial Area 17,Sharjah,UAE,Al Bahar Glass Coating LLC,,,1095,,https://uae.arablocal.com/business/view/al-bahar-glass-coating-llc,,,,,
construction,Al Fajr Building Contracting,+971 65633320,,,,Sharjah,Al Nabaah,Sharjah,UAE,Al Fajr Building Contracting,,,1013,,https://uae.arablocal.com/business/view/al-fajr-building-contracting,,,,,
industrial,Al Maidoor Metal Industries,+971 42617755,,,,"Ground Floor Damascus Street,",Al Qusais,Dubai,UAE,Al Maidoor Metal Industries,,,1094,,https://uae.arablocal.com/business/view/al-maidoor-metal-industries,,,,,
dealers%2C-distributors-%26-manufacturers,Midline Emirates Llc,+971 2285244,,,,P.O Box 40401,Dubai Others,Dubai,UAE,"MIDLINE EMIRATES (L.L.C) is located in Dubai, UAE. Company is working in Clothing and Accessories business activities. If you have any questions, please contact us",,,555,,https://uae.arablocal.com/business/view/midline-emirates-llc,,,,,
construction,Chicago Bridge and Iron Company NV,+971 43342111,,,,Dubai,Oud Metha,Dubai,UAE,Chicago Bridge and Iron Company NV,,,1011,,https://uae.arablocal.com/business/view/chicago-bridge-and-iron-company-nv,,,,,
business-b2b,Crown Worldwide Movers Dubai,+971 42895152,,,,Al Aweer,Al Aweer,Dubai,UAE,"Crown has learned the importance of providing services that go above and beyond packing and moving. Today, those who are managing relocation programs and those who are relocating themselves, need industry experts who understand the complexities of international relocations and the nuances of domestic relocations.",http://www.crownrelo.com,,656,,https://uae.arablocal.com/business/view/crown-worldwide-movers--dubai,,,,,
industrial,Afriglobal Commodities DMCC,+971 44484258,,,,"Office # 905, 9th Floor, Jumeirah Business Centre 2,",Jumeirah Lakes towers,Dubai,UAE,Afriglobal Commodities DMCC,,,1094,,https://uae.arablocal.com/business/view/afriglobal-commodities-dmcc,,,,,
dealers%2C-distributors-%26-manufacturers,Fashion For Less Br Of Majid Al Futtaim Fashion Llc,+971 42942444,,,,Box No. 60811,Dubai Others,Dubai,UAE,"FASHION FOR LESS (BR. OF MAJID AL FUTTAIM FASHION LLC) is located in Dubai, UAE. Company is working in Clothing and Accessories, Mens Clothes, Shoes, Sportswear business activities.",,,553,,https://uae.arablocal.com/business/view/fashion-for-less-br-of-majid-al-futtaim-fashion--llc,,,,,
business-b2b,Royal Diamond,,,,rdiamond@eim.ae,34 18th St - Al Marina - Marina Village - Abu Dhabi - United Arab Emirates,Abu Dhabi International Airport,Abu Dhabi,UAE,sheikh khalifa bin khalid bin ahmed royal diamond Plus is an independent Group that partners with mid-to-enormous worldwide organizations and supports their methodology for entering or growing their business in the United Arab Emirates.Sheikh Khalifa Bin Khalid royal diamond is well known for its professional aspect of business development and initiating mutual ventures with an experience of over three decades. Our main aim is to transform UAE into a leading destination by focusing on innovat...,http://royaldiamonduae.com/,,655,,https://uae.arablocal.com/business/view/sheikh-khalifa-bin-khalid-bin-ahmed-royal-diamond,https://www.facebook.com/Sheikh-Khalifa-Royal-Diamond-108696275262599,https://www.instagram.com/sheikh.khalifa_royal_diamond/,https://www.linkedin.com/company/sheikh-khalifa-royal-diamond/,https://twitter.com/SK_RoyalDiamond,https://www.youtube.com/channel/UC8mFFy0lxu6e3sNIMHf5xfQ
